10,figure,フィギュア
10,felt,フェルト
10,fat,太い
10,fair,公正な
10,expression,表現
10,explosion,爆発
10,explanation,説明
10,excellent,優れた
10,excel,秀でます
10,examination,検査
10,evident,明らか
10,evaluated,評価を
10,eternal,永遠の
10,engineer,エンジニア
10,enemy,敵
10,encouraged,発奮
10,emphasizing,強調
10,else,そうしないと
10,ego,自我
10,effort,努力
10,earned,獲得しました
10,duration,期間
10,drive,ドライブ
10,distant,遠く
10,disputed,係争
10,dispute,紛争
10,diligence,勤勉
10,diffusion,拡散
10,differently,異なっ
10,developments,開発
10,desirable,望ましい
10,deny,否定します
10,delay,ディレイ
10,defense,防衛
10,deep,深い
10,decisions,決定
10,debate,ディベート
10,crime,犯罪
10,council,協議会
10,coordination,コーディネーション
10,cooperative,協同組合
10,contain,含む
10,constrained,制約
10,connection,接続
10,completely,完全に
10,compete,競合
10,compatible,コンパチブル
10,college,カレッジ
10,codified,成文化
10,co,コ
10,climate,気候
10,centered,中心
10,campaign,運動
10,burst,バースト
10,bureaucratic,官僚
10,built,構築されました
10,bright,明るい
10,book,本
10,blend,ブレンド
10,biology,生物学
10,belong,属する
10,become,なります
10,background,バックグラウンド
10,avoiding,回避
10,assumption,仮定
10,assimilate,同化
10,arrangements,段取り
10,army,軍
10,arguing,侃々諤々
10,appointed,任命
10,animal,動物
10,analytic,分析
10,agrarian,農地の
10,agenda,議題
10,affordable,手頃な価格
10,affairs,業務
10,aerial,架空
10,advocates,支持者
10,adverse,不利な
10,actions,行動
10,acceptable,許容
10,abide,遵守
9,zealand,ニュージーランド
9,yourself,自分自身
9,without,無し
9,willing,喜んで
9,western,西洋の
9,wag,茶目
9,vocabulary,単語
9,visible,目に見えます
9,virtual,バーチャル
9,verify,確認
9,venture,ベンチャー
9,useful,有用
9,unless,ない限り、
9,twenty,二十
9,truth,真実
9,transportation,交通手段
9,testament,遺言
9,temperatures,気温
9,tell,伝えます
9,take,取る
9,systematically,体系
9,surplus,余剰
9,surely,確かに
9,supply,サプライ
9,sunny,晴れました
9,suffer,苦しみます
9,sudden,突然
9,successfully,うまく
9,stresses,ストレス
9,street,通り
9,stock,株式
9,statistical,統計的
9,start,開始
9,stand,スタンド
9,stage,ステージ
9,spot,スポット
9,sports,スポーツの
9,somewhere,何処か
9,solving,解決
9,solely,単に
9,soldiers,兵隊
9,skeptical,疑い深いです
9,similarly,同様に
9,similarity,相似
9,sickle,鎌
9,shift,シフト
9,sex,性別
9,sets,セット
9,sending,送信
9,seldom,滅多
9,sector,セクタ
9,scarcely,ほとんどありません
9,scales,秤
9,run,ラン
9,review,レビュー
9,reveal,明らかにする
9,resulted,結果
9,restored,復元
9,respect,尊敬
9,resolution,解決
9,reserve,予備
9,replaced,置き換え
9,replace,置き換えます
9,repeatedly,繰り返し
9,reinforce,強化する
9,regional,地域の
9,regarded,考え
9,reflection,反射
9,reflected,反映
9,recover,回復します
9,record,記録
9,receivers,受信機
9,ratio,比
9,raises,昇給
9,queen,女王
9,quarter,四半期
9,qualify,資格
9,puts,プット
9,put,置きます
9,puerto,プエルト
9,propose,提案します
9,proportion,割合
9,programs,プログラム
9,previous,前
9,prejudice,偏見
9,prehistoric,有史以前の
9,prefer,好む
9,prediction,予測
9,practical,実用的
9,position,ポジション
9,poor,貧しいです
9,pool,プール
9,pole,ポール
9,play,演奏する
9,plato,プラトン
9,planning,プランニング
9,physicians,医師
9,persons,人
9,paul,ポール
9,participants,参加者
9,parole,仮出所
9,origins,起源
9,optimal,最適な
9,operates,動作
9,onto,へ
9,one's,1さん
9,obstacles,障害物
9,obey,従う
9,no,番号
9,n,n個
9,mutation,突然変異
9,museum's,博物館の
9,mousetrap,ネズミ捕り
9,motivated,やる気
9,molly's,モリーさん
9,molly,モリー
9,modules,モジュール
9,models,モデル
9,minorities,少数民族
9,minimize,最小にします
9,mercy,慈悲
9,meeting,会議
9,mechanisms,メカニズム
9,meanwhile,その間に
9,maximize,最大化
9,marriage,結婚
9,map,地図
9,man,おとこ
9,makers,メーカー
9,mab,モノクローナル抗体
9,located,位置
9,livelihood,生活
9,literature,文献
9,light,光
9,liable,責任を負います
9,lets,することができます
9,knowledges,知識
9,judge,裁判官
9,involve,巻き込みます
9,interact,相互作用する
9,instruments,楽器
9,instability,不安定
9,initially,当初、
9,influential,影響力のあります
9,infection,感染
9,ineffective,無効
9,industrialized,工業化
9,industrialization,産業化
9,indicates,示しています
9,inability,できないこと
9,ideology,イデオロギー
9,identify,識別
9,host,ホスト
9,horse,うま
9,horizon,地平線
9,hope,望む
9,him,彼を
9,hermeneutics,解釈学
9,helpless,哀れ
9,hatchling,雛
9,happen,起こります
9,halving,二分
9,gulls,カモメ
9,grounds,根拠
9,grounded,接地
9,grind,グラインド
9,got,GOT
9,gesture,ジェスチャー
9,genre,ジャンル
9,gas,ガス
9,gaps,ギャップ
9,gadamer,gadamer
9,g,グラム
9,funds,資金
9,fundamentally,基本的に
9,fulfill,満たす
9,formulating,配合
9,formations,地層
9,formation,形成
9,forests,森林
9,forbidden,禁じられました
9,foot,足
9,fired,解雇
9,finally,最後に
9,fighting,戦い
9,feels,フィール
9,federal,連邦の
9,fatigue,倦怠感
9,farming,耕作
9,extent,エクステント
9,explore,見る
9,explain,説明します
9,experiences,経験
9,expectation,期待
9,expansion,拡張
9,exhibition,エキシビション
9,excluding,除きます
9,ever,今までに
9,establish,設立する
9,enabling,有効にします
9,employee,従業員
9,emerging,新興
9,egg,卵
9,earn,得ます
9,double,ダブル
9,divided,分割します
9,displays,ディスプレイ
9,discriminate,差別
9,discrepant,矛盾
9,discourage,落胆させます
9,disciplined,規律
9,discipline,懲戒
9,disappear,姿を消す
9,direct,直接
9,detail,ディテール
9,destroy,破壊
9,depletion,ディプリーション
9,depend,依存
9,denial,拒否
9,demanding,厳しいです
9,decrease,減少
9,declined,減少しました
9,declare,宣言
9,decided,決定しました
9,cuvier,キュビエ
9,criticize,批判します
9,cow,牛
9,cover,カバー
9,correspond,一致する
9,correct,正しい
9,contrast,コントラスト
9,continued,続け
9,contents,コンテンツ
9,constructions,構造
9,construct,構文
9,consequently,この結果
9,consequence,結果
9,concrete,コンクリート
9,computing,コンピューティング
9,computer,コンピューター
9,complexities,複雑
9,comparing,比較します
9,communications,コミュニケーション
9,common,一般
9,committee,委員会
9,comment,コメント
9,colors,色
9,codes,コード
9,clearly,はっきり
9,civilian,民間人
9,circle,サークル
9,christian,キリスト教徒
9,christakis,christakis
9,chocolate,チョコレート
9,chemicals,化学品
9,cf,CF
9,builds,構築します
9,boy,男の子
9,blindly,闇雲
9,birthrate,出生率
9,birth,誕生
9,bet,ベット
9,attack,攻撃
9,atomic,アトミック
9,assimilation,同化
9,applying,申請中
9,anything,何でも
9,anthropologists,人類学者
9,annual,毎年の
9,animal,動物
9,airplane,飛行機
9,aids,AIDS
9,agriculture,農業
9,advice,助言
9,advance,前進
9,adult,大人
9,adequate,十分な
9,adds,追加
9,accepted,容認されました
9,abandoned,捨てられました
8,writer,ライター
8,workforce,労働力
8,worker,ワーカー
8,wondered,疑問に思いました
8,wonder,ワンダー
8,why,なぜ
8,whom,誰
8,week,週間
8,weave,織ります
8,wealthy,豊か
8,wealth,富
8,violations,違反
8,verbatim,逐語的
8,vary,変わります
8,variously,いろいろ
8,valued,大切
8,validity,有効
8,unpredictable,予測不可能な
8,unnecessary,不要
8,unclear,不明瞭
8,twentieth,20番目
8,truly,真に
8,trees,木
8,treaty,条約
8,transparency,透明度
8,transmission,トランスミッション
8,transient,過渡
8,track,追跡
8,town,町
8,topic,トピック
8,tie,ネクタイ
8,through,使って
8,threat,脅威
8,temporal,時間的
8,tactics,戦術
8,tactic,タクティック
8,tacit,暗黙
8,swami,スワミ
8,suicide,自殺
8,subsequently,次いで
8,stuck,立ち往生
8,struggle,闘い
8,strictly,厳密に
8,stated,述べました
8,standard,標準
8,split,スプリット
8,speaking,話し中
8,space,スペース
8,sovereign,主権者
8,source,ソース
8,someone,誰か
8,somehow,何とかして
8,solid,固体
8,sole,唯一
8,soil,土
8,size,サイズ
8,sites,サイト
8,simpler,単純
8,signed,署名
8,sick,病気
8,shot,ショット
8,sexism,女性差別
8,served,務め
8,sensation,感覚
8,security,セキュリティ
8,secure,確保します
8,secondly,第二に
8,scientifically,科学的に
8,sciences,サイエンス
8,schemes,スキーム
8,scared,おびえました
8,scandal,スキャンダル
8,satisfactory,満足のいきます
8,same,同じ
8,sail,帆
8,safety,安全性
8,rhetorician,弁士
8,revealing,明らかに
8,rest,残り
8,representative,代表
8,remarkable,顕著
8,reluctant,消極的
8,reliant,依存
8,relationship,関係
8,relating,関連
8,relates,関連
8,refrain,リフレイン
8,redefine,再定義
8,records,記録
8,recipe,レシピ
8,recent,最近
8,reasoning,推理
8,realities,現実
8,raise,レイズ
8,railway,鉄道
8,radical,ラジカル
8,quick,速いです
8,qualified,資格のあります
8,purposes,目的
8,punctuation,句読
8,proven,証明
8,prosperity,繁栄
8,promoting,増進
8,progressively,徐々に
8,produces,生成
8,privately,個人的に
8,priority,優先
8,primarily,主に
8,prevention,防止
8,preserved,保存
8,prepared,準備
8,prejudices,偏見
8,preference,優先
8,precision,精度
8,praise,賞賛
8,positive,ポジティブ
8,polar,極性
8,plates,プレート
8,plans,予定
8,pick,ピック
8,physics,物理
8,philosopher,哲学者
8,permit,許可
8,pastoral,パストラル
8,partnerships,パートナーシップ
8,parental,親の
8,outstanding,未解決の
8,outlook,見通し
8,opening,オープニング
8,oil,油
8,occurred,発生した
8,obvious,明らか
8,observation,観察
8,obligations,義務
8,obesity,肥満
8,numerous,数々
8,numbers,数字
8,none,無し
8,neighborhood,ご近所
8,nato,ナトー
8,nationwide,全国の
8,national,国民
8,nap,昼寝
8,mommy,ママ
8,molecular,分子の
8,mislead,誤解
8,misdirect,misdirect
8,millions,何百万人
8,million,百万
8,migrate,移行
8,messages,メッセージ
8,memorizing,暗記
8,map,地図
8,managing,管理します
8,maintaining,保守
8,low,低いです
8,looks,ルックス
8,logic,論理
8,list,リスト
8,lifeboat,救命ボート
8,libraries,ライブラリ
8,legality,合法
8,leg,脚
8,knock,ノック
8,kill,殺します
8,judging,審査
8,italian,イタリアの
8,irrelevant,無関係
8,irregular,不定期
8,ironic,皮肉な
8,into,に
8,intervene,介入
8,interact,相互作用する
8,intelligences,知性
8,integrity,整合性
8,insufficiently,不十分
8,insufficient,不十分
8,insist,言い張ります
8,innovative,革新的な
8,injustice,不正
8,informal,非公式
8,inform,通知します
8,infer,推します
8,infant,幼児
8,inevitably,必然的に
8,industry,業界
8,indiscriminate,見境のありません
8,increasingly,ますます
8,improvement,改善
8,immune,免疫
8,immoral,不道徳な
8,hrc,HRC
8,home,家
8,hiv,HIV
8,himself,彼自身
8,herder,飼い
8,hence,それゆえに
8,helpful,有用
8,heed,留意
8,heart,ハート
8,healthier,健康的
8,hard,ハード
8,harbor,港
8,happen,起こります
8,grants,助成金
8,genres,ジャンル
8,genius,天才
8,genetics,遺伝学
8,gather,ギャザー
8,friend's,友人の
8,french,フランス語
8,france,フランス
8,foster,フォスター
8,fortress,砦
8,forth,前方へ
8,forecast,見通し
8,forces,力
8,foot,足
8,followed,続きます
8,finally,最後に
8,fights,戦い
8,fertilize,受精
8,fate,運命
8,fat,太い
8,fallen,落ち
8,fairness,公正
8,fairly,かなり
8,facing,向い
8,facial,フェイシャル
8,extreme,極端な
8,extensively,広範囲
8,exposed,暴露
8,exploration,探検
8,explicit,明示的な
8,existence,存在
8,existed,存在していました
8,exercise,運動
8,exclusion,除外
8,examine,診る
8,exact,精密
8,evolve,進化
8,evil,悪の
8,evidence,証拠
8,everything,すべて
8,evening,イブニング
8,even,さえ
8,evaluate,評価します
8,euros,ユーロ
8,essential,不可欠
8,essence,エッセンス
8,envisioned,想定されます
8,enhanced,強化
8,engaged,従事して
8,enable,有効
8,employing,採用
8,employ,採用
8,emerge,出てきます
8,eligible,適格
8,effort,努力
8,ecologists,生態学者
8,ecologist,生態学者
8,easier,より簡単に
8,drew,ドリュー
8,dream,夢
8,distribution,分布
8,distributing,分散
8,distinction,区別
8,displayed,表示されました
8,discussed,議論
8,directly,直接
8,dilemma,ジレンマ
8,difficulty,困難
8,diet,ダイエット
8,determinants,決定
8,details,細部
8,destroyed,破壊されました
8,describes,説明
8,democracies,民主主義
8,definition,定義
8,de,デ
8,currency,通貨
8,culturally,文化
8,cultivation,栽培
8,cues,合図
8,crisis,危機
8,cricket,クリケット
8,counts,カウント
8,corporation,株式会社
8,cooperation,連携
8,convinced,確信して
8,controversy,論争
8,controversies,論争
8,contrasted,対比
8,contracts,契約
8,continual,連続しました
8,constructing,構築
8,considering,考えると
8,conform,従います
8,conclusion,結論
8,conclude,結論
8,communicate,コミュニケート
8,commerce,商業
8,coming,到来
8,collaborate,コラボレーション
8,coined,造語
8,civic,シビック
8,citizenship,市民権
8,citizenry,市民
8,christakis,christakis
8,chain,鎖
8,categories,カテゴリ
8,casually,何気なく
8,cash,現金
8,capacity,容量
8,brings,もたらします
8,borne,ボルネ
8,bolster,強化する
8,biodiversity,生物多様性
8,bill,ビル
8,biases,偏見
8,biased,バイアス
8,bear,くま
8,barriers,障壁
8,barbara,バーバラ
8,bank,バンク
8,awe,畏怖
8,average,平均
8,authority,権限
8,attributes,属性
8,association,協会
8,argumentation,立論
8,appeal,アピール
8,anticipatory,予期しての
8,anthropologist,人類学者
8,animals,動物
8,analysis,分析
8,almond,アーモンド
8,allegedly,容疑者
8,agrees,同意します
8,agreed,合意
8,affirmative,肯定的な
8,advertising,広告
8,address,住所
8,added,追加
8,adaptation,適応
8,activists,活動家
8,acting,演技
8,account,アカウント
8,accommodate,収容します
8,accepting,受諾
8,academic,アカデミック
8,abdomen,腹部
7,wrote,書きました
7,writers,作家
7,wounded,負傷しました
7,worldwide,世界的に
7,wish,願い
7,wisdom,知恵
7,wins,勝利
7,white,白い
7,whatever,なんでも
7,wavelengths,波長
7,wanted,欲しいです
7,vary,変わります
7,variety,多様
7,valid,妥当
7,unwritten,不文
7,unimaginable,想像を絶する
7,unbiased,公平な
7,unable,できません
7,twin,ツイン
7,trip,旅行
7,tried,試してみました
7,trend,傾向
7,tree,木
7,treat,御馳走
7,transcend,トランセンド
7,tourist,ツーリスト
7,touch,接する
7,totality,皆既
7,toleration,黙認
7,tolerance,トレランス
7,timing,タイミング
7,thriving,繁盛
7,thirds,三分の
7,theorist,理論家
7,testable,テスト可能
7,telling,占い
7,talmud,タルムード
7,tackle,タックル
7,symbols,シンボル
7,swb,SWB
7,suspicions,疑惑
7,suspect,容疑者
7,survive,生き残ります
7,successor,後継
7,subsequent,後の
7,studying,勉強
7,student,学生
7,strict,厳密
7,strain,歪み
7,stored,保存されました
7,st,ST
7,spring,春
7,spirit,精神
7,sperm,精子
7,spain's,スペインの
7,sound,音
7,sophisticated,洗練されました
7,solidarity,連帯
7,soap,石鹸
7,smooth,滑らか
7,slogan,スローガン
7,skill,スキル
7,sir,お客様
7,single,シングル
7,simultaneously,同時に
7,sides,両側
7,shapes,シェイプ
7,severe,重度
7,selective,選択
7,seemingly,一見
7,seem,思われる
7,sea,海
7,schedules,スケジュール
7,sandman,睡魔
7,sacred,神聖
7,ritual,儀式
7,rid,取り除きます
7,rice,ご飯
7,restore,戻す
7,responding,応答
7,residents,住民
7,residential,居住の
7,researcher,研究者
7,reproduce,再生
7,render,与えます
7,remained,残りました
7,relational,関連した
7,reinforce,強化する
7,regulating,調整
7,refuting,反論
7,reference,参照
7,reduction,削減
7,recording,録音
7,recommendation,勧告
7,recommend,推薦します
7,recognize,認めます
7,recognition,認識
7,recipients,受信者
7,recipient,受信者
7,reasonable,合理的
7,rarely,めったにありません
7,ranked,ランク付けされ
7,punjab,パンジャーブ
7,publics,国民
7,provoked,挑発
7,protect,守ります
7,proposers,提案者
7,promote,プロモート
7,progress,進捗
7,procedures,手続き
7,print,プリント
7,preventing,防止
7,prevalent,流行しています
7,presents,プレゼント
7,positively,積極的に
7,pools,プール
7,pool,プール
7,pole,ポール
7,poison,毒
7,philosophy,哲学
7,philanthropists,慈善家
7,persistent,持続的
7,permit,許可
7,perhaps,多分
7,performance,演奏
7,perception,知覚
7,percentage,パーセンテージ
7,paths,パス
7,partners,パートナー
7,participation,参加
7,pace,ペース
7,oxfam,オックスファム
7,origin,原点
7,organisms,生物
7,opposition,反対
7,opportunities,チャンス
7,operation,操作
7,oldest,最も古いです
7,occasional,偶発的
7,occasion,時
7,obstacle,障害
7,obligation,義務
7,noting,注目に
7,notice,通知
7,northern,北方
7,normal,正常
7,nondeciders,nondeciders
7,nodes,ノード
7,noble,ノーブル
7,nineteenth,第十九
7,night,夜
7,nevertheless,それにもかかわらず
7,necessarily,必ずしも
7,mythical,神話の
7,mutual,相互
7,mutated,変異しました
7,moving,移動します
7,motive,動かす
7,motivate,動機付ける
7,moreover,又
7,morally,道徳的に
7,monetary,金銭的な
7,moment,瞬間
7,modern,近代的
7,mixed,ミックス
7,method,方法
7,membership,メンバーシップ
7,meet,会います
7,measuring,測定
7,maybe,多分
7,maximum,最大
7,matters,事項
7,mathematics,数学
7,manufacture,製造
7,maintains,維持
7,mainly,主に
7,machine,機械
7,lucky,幸運な
7,logically,論理的に
7,limit,リミット
7,letters,手紙
7,lemonade,レモネード
7,legally,合法的に
7,leave,休暇
7,latter,後者
7,laboratory,研究室
7,kill,殺します
7,judgment,判定
7,jews,ユダヤ人
7,investigative,調査
7,invaluable,貴重な
7,intrinsic,内在的
7,interventions,介入
7,intervention,介入
7,intense,激しいです
7,institutional,制度
7,installed,インストール
7,innate,先天的
7,initial,初期
7,influences,影響
7,induces,誘導
7,individuality,個性
7,indigenous,土着
7,independently,単独で
7,incomes,収入
7,implication,含意
7,imperialism,帝国主義
7,imani's,imaniさん
7,imagery,画像
7,illiterates,非識字者
7,ii,II
7,identity,身元
7,hungry,空腹の
7,hour,時間
7,historically,歴史上
7,highland,ハイランド
7,hermeneutics,解釈学
7,hear,聞く
7,healthcare,健康管理
7,health,健康
7,harmonious,調和のとれました
7,hardly,漸く
7,handle,扱う
7,guidelines,ガイドライン
7,guess,推測
7,grow,育ちます
7,gross,キモい
7,gravity,重力
7,grained,きめ
7,governing,統治
7,gods,神々
7,global,グローバル
7,get,取得する
7,germany,ドイツ
7,geneticists,遺伝
7,generated,生成されました
7,gender,性別
7,fragile,脆いです
7,former,前者
7,follows,次の
7,flying,飛行
7,fit,フィット
7,finance,ファイナンス
7,figuring,考え出します
7,fertilizers,肥料
7,fed,給餌
7,feature,特徴
7,facilitate,容易にします
7,explicit,明示的な
7,expert's,専門家
7,expand,広げます
7,exhibitions,展示会
7,exaggerated,大げさ
7,evenly,均等に
7,establishing,確立
7,escape,逃れる
7,erosion,浸食
7,entitlements,資格
7,enterprise,企業
7,entering,入り
7,enormous,莫大
7,enlightenment,啓発
7,england,イングランド
7,enforcement,執行
7,enemy,敵
7,encouraging,奨励
7,encourages,奨励
7,encounter,出会い
7,enabled,使用可能
7,emotion,感情
7,emerge,出てきます
7,elsi,ELSI
7,effectiveness,効果
7,east,東
7,duty,関税
7,dropped,ドロップ
7,driven,ドリブン
7,dominant,支配的な
7,dollars,ドル
7,doctors,医師
7,dna,DNA
7,distributed,分散
7,disputes,紛争
7,disliked,嫌わ
7,discover,発見する
7,discernible,認められます
7,disarmament,軍縮
7,disagreements,意見の相違
7,disadvantage,不利益
7,diaries,日記
7,dialoging,dialoging
7,destroy,破壊
7,designs,デザイン
7,designer,デザイナー
7,description,説明
7,depletion,ディプリーション
7,depended,依存
7,democratic,民主的な
7,delivered,配信
7,definitively,決定的に
7,defining,定義
7,declines,下落
7,decades,数十年
7,debates,ディベート
7,days,日々
7,dangerous,危険な
7,cross,クロス
7,cricket,クリケット
7,creates,作成
7,counterpart,対応
7,corruption,汚職
7,controversial,物議を醸します
7,continually,絶えず
7,contains,含まれています
7,containing,含みます
7,considers,みなし
7,consideration,考慮
7,confuse,混乱させる
7,conducted,実施
7,condition,調子
7,conclusive,決定的
7,concept,概念
7,concentrated,濃縮
7,compound,化合物
7,composition,組成
7,component,成分
7,complicated,複雑
7,complete,コンプリート
7,communicator's,コミュニケータの
7,commonly,一般に
7,combine,コンバイン
7,collaboration,コラボレーション
7,coast,海岸
7,clear,晴れ
7,citizen,市民
7,cited,引用
7,choose,選択
7,charges,課金
7,character,キャラクター
7,celia,セリア
7,carry,運ぶ
7,carriers,キャリア
7,careers,キャリア
7,card,カード
7,can't,できません
7,brush,みがきます
7,brooklyn,ブルックリン
7,britain,英国
7,binding,バインディング
7,billions,十億
7,bet,ベット
7,besides,さらに
7,benefit,ベネフィット
7,behavioral,行動
7,battle,戦い
7,barbarians,野蛮人
7,backyard,裏庭
7,baby,赤ちゃん
7,author's,著者の
7,attain,達します
7,atlantic,大西洋の
7,at,に
7,arrangement,配置
7,army,軍
7,arises,発生します
7,arise,生じます
7,appropriate,適切な
7,anyone,誰でも
7,anti,抗
7,ancestral,先祖
7,analytically,解析的に
7,analytical,分析
7,amount,量
7,america,アメリカ
7,ambiguity,あいまいさ
7,alliance,アライアンス
7,alleviate,軽減
7,airplane,飛行機
7,aimed,目的としました
7,agreeably,快く
7,after,後に
7,affair,事件、出来事
7,adjusting,調整
7,acknowledge,認める
7,accounted,占めました
7,accommodate,収容します
7,accidental,不慮
7,access,アクセス
6,zealand,ニュージーランド
6,zahir,ザヒル
6,you're,あなたがしています
6,you'll,あなたはよ
6,you,君は
6,worse,さらに悪いです
6,worldwide,世界的に
6,worlds,世界
6,workplace,職場
6,workforce,労働力
6,women's,婦人向け
6,web,ウェブ
6,we,我々
6,waste,無駄
6,warfare,交戦
6,w,ワット
6,vomit,吐きます
6,volunteer,ボランティア
6,voluntary,自発的
6,violate,犯します
6,via,経由
6,vested,既得
6,varies,不定
6,varied,さまざまな
6,variable,変数
6,valuable,貴重
6,usual,一般
6,upper,アッパー
6,unusual,珍しいです
6,unresponsive,応答しません
6,unjust,不公平
6,units,ユニット
6,unintended,意図しない
6,underclass,下層
6,uncovering,暴きます
6,unanticipated,不測
6,ultimatum,最後通牒
6,tries,試行
6,triarchic,triarchic
6,treatment,処理
6,transformation,変換
6,train,列車
6,tragic,悲劇
6,track,追跡
6,towers,塔
6,tolerate,容認
6,they,彼ら
6,theme,テーマ
6,theft,盗難
6,terrorism,テロ
6,temptress,誘惑
6,ted,テッド
6,teaching,教育
6,tax,税金
6,talmudic,タルムード
6,tables,テーブル
6,syntax,構文
6,sympathy,同情
6,sympathize,同情します
6,surviving,生き残りました
6,surround,囲む
6,surprisingly,意外と
6,suppress,抑制
6,sun,太陽
6,suitable,適当
6,subsisted,生計を立てて
6,subsidies,補助金
6,structural,構造の
6,strike,攻撃
6,stranded,本鎖
6,statistically,統計的に
6,statistic,統計的
6,station,駅
6,starting,起動
6,stanford,スタンフォード
6,standing,常任
6,spread,展開する
6,sponsored,後援
6,spirit,精神
6,speeds,スピード
6,specialty,専門
6,specialties,名物
6,spark,スパーク
6,spain,スペイン
6,sovereignty,主権
6,southern,南方の
6,song,歌
6,solution,解決
6,sociology,社会学
6,socioeconomic,経済社会の
6,societal,社会
6,socially,社会的に
6,soap,石鹸
6,smart,スマート
6,sleeping,睡眠
6,six,六
6,sitting,座っ
6,sin,罪
6,simplistic,単純化
6,sigmund,ジークムント
6,show,公演
6,shorthand,速記
6,shop,ショップ
6,shirt,シャツ
6,seven,セブン
6,settled,定住
6,separating,分離
6,seeking,シーク
6,seed,シード
6,secret,秘密の
6,seat,シート
6,seasonal,季節的
6,search,探す
6,seal,密閉する
6,scholars,学者
6,scented,香り
6,scary,怖いです
6,satisfactory,満足のいきます
6,sameness,同一
6,safer,より安全な
6,room,ルーム
6,robert,ロバート
6,ricans,ricans
6,reworking,リワーク
6,rewarded,報わ
6,reward,褒賞
6,restrained,控えめ
6,response,応答
6,respond,応答
6,resolutions,決議
6,resides,常駐
6,researcher,研究者
6,republic,共和国
6,report,報告書
6,removed,削除
6,remembers,覚えています
6,remaining,残り
6,remade,リメイク
6,religious,宗教的な
6,relationships,関係
6,register,登録
6,refer,参照します
6,reconstruct,再構築
6,reason,理由
6,ready,準備ができて
6,reactions,反応
6,ransom,身代金
6,quickly,早く
6,punishment,罰
6,psychology,心理学
6,providing,提供
6,proponent,提案者
6,proper,適切な
6,prone,がち
6,promote,プロモート
6,prima,プリマ
6,preunderstanding,preunderstanding
6,pressed,押し
6,president,大統領
6,predominate,優勢な
6,predilection,嗜好
6,predicting,予測
6,predictable,予測可能な
6,precisely,ちょうど
6,practiced,練習
6,poorly,不完全に
6,poorest,最貧
6,polluted,汚染
6,policymakers,政策立案者
6,plane,飛行機
6,physicists,物理学者
6,physical,物理的
6,pheromone,フェロモン
6,perusal,熟読
6,persuade,言い聞かせる
6,personnel,人員
6,permitting,許可
6,performed,行っ
6,perfect,パーフェクト
6,penguin,ペンギン
6,pencils,鉛筆
6,peck,ペック
6,peaceful,平穏
6,path,道
6,passing,通過
6,pass,パス
6,participant,参加者
6,paroled,仮釈放
6,parallel,平行
6,paralinguistic,パラ言語
6,paradox,逆説
6,overwhelm,圧倒する
6,overlaid,オーバーレイ
6,outside,外側
6,outermost,最も外側の
6,ours,私たちのもの
6,ostentatious,派手な
6,optimize,最適化
6,oppression,抑圧
6,old,古い
6,officer,役員
6,oceanic,海洋
6,observe,観察する
6,observations,観測
6,objectives,目標
6,npo,NPO
6,nonmigratory,nonmigratory
6,ninth,第九の
6,nimrod,ニムロッド
6,newspaper,新聞
6,newest,最新
6,negligible,わずかな
6,nearby,近所の
6,natural,ナチュラル
6,namely,つまり
6,multilateral,多国
6,moral,道徳の
6,moon,月
6,month,月
6,modularity,モジュール性
6,modify,変更
6,mitigate,和らげます
6,minimally,最低限
6,migrations,移行
6,metropolitan,メトロポリタン
6,meal,お食事
6,mcdonalds,マクドナルド
6,maximize,最大化
6,masculine,男らしいです
6,markets,市場
6,mapping,マッピング
6,manufactured,製作
6,mangroves,マングローブ
6,maintained,維持
6,m,メートル
6,lung,肺
6,lowland,低地
6,look,外観
6,livelihood,生活
6,limiting,限定的
6,limitation,制限
6,likewise,同様に
6,lifeways,lifeways
6,letter,文字
6,lesser,小さいです
6,lengthy,長い
6,legitimated,正当
6,layer,層
6,launch,打ち上げ
6,laden,積みました
6,lab,ラボ
6,kind,種類
6,killing,殺害
6,jurisdiction,管轄
6,judgements,判決
6,judaism,ユダヤ教
6,journalism,ジャーナリズム
6,joined,参加しました
6,japan,日本
6,james,ジェームス
6,j,J
6,irreplaceable,かけがえのない
6,involvement,関与
6,invites,招待
6,invite,招待する
6,interpretations,解釈
6,interested,興味がある
6,intense,激しいです
6,intelligent,インテリジェント
6,instrument,器械
6,institution,施設
6,insists,主張
6,inquiry,問い合わせ
6,innovation,革新
6,initiative,主導権
6,ineffectiveness,無効性
6,indulge,ふけます
6,indicate,示す
6,independence,独立
6,incorrect,間違いました
6,incorporating,組み込みます
6,incorporates,組み込まれて
6,incorporate,組み込ん
6,impossible,不可能
6,importance,重要性
6,immigrants,移民
6,ignore,無視します
6,ideology,イデオロギー
6,identifying,識別
6,identification,識別
6,ideally,理想的には、
6,ideal,理想的
6,hunger,飢え
6,house,家
6,hit,ヒット
6,historian,歴史家
6,hiring,雇用
6,hire,雇う
6,hill,丘
6,hidden,隠されました
6,heads,頭
6,harvard,ハーバード
6,handiwork,手仕事
6,gutenberg,グーテンベルク
6,gull,カモメ
6,guaranteed,保証付き
6,guarantee,保証
6,greenhouse,温室
6,grant,付与
6,grades,グレード
6,grade,グレード
6,glimpse,一見
6,geographical,地理的
6,genie,精霊
6,gatekeepers,ゲートキーパー
6,gained,獲得
6,fujimura,藤村
6,frustration,欲求不満
6,france,フランス
