9,helps,ことができます,,,
9,height,高さ,,,
9,hawk,鷹,,,
9,handling,取り扱い,,,
9,gradually,徐々に,,,
9,governance,ガバナンス,,,
9,gordon,ゴードン,,,
9,gone,ゴーン,,,
9,genius,天才,,,
9,gap,ギャップ,,,
9,game,ゲーム,,,
9,functional,機能の,,,
9,foster,フォスター,,,
9,footprint,フットプリント,,,
9,fixed,修繕,,,
9,film,映画,,,
9,figure,フィギュア,,,
9,fifth,第五の,,,
9,female,女性,,,
9,fashion,ファッション,,,
9,famous,名高いです,,,
9,fail,不合格,,,
9,factor,因子,,,
9,extra,エクストラ,,,
9,extends,拡張,,,
9,expression,表現,,,
9,express,急行,,,
9,exponential,指数,,,
9,explain,説明します,,,
9,expensive,高価な,,,
9,expect,期待します,,,
9,exodus,脱出,,,
9,excessive,過大,,,
9,environmentally,環境,,,
9,entrance,入口,,,
9,engineering,エンジニアリング,,,
9,encompasses,網羅,,,
9,enactment,制定,,,
9,employing,採用,,,
9,emotional,感情の,,,
9,ei,EI,,,
9,edge,縁,,,
9,doubt,疑問に思う,,,
9,distinction,区別,,,
9,differently,異なっ,,,
9,differ,異なる,,,
9,dialog,ダイアログ,,,
9,determining,決定,,,
9,determines,判定する,,,
9,detailed,詳細に,,,
9,densely,密,,,
9,denies,否定します,,,
9,denied,拒否されました,,,
9,demand,要求する,,,
9,define,定義,,,
9,david,ダビデ,,,
9,damage,ダメージ,,,
9,currently,現在,,,
9,cross,クロス,,,
9,critics,批評家,,,
9,criticized,批判,,,
9,creative,創造的,,,
9,covers,カバー,,,
9,courtship,求婚,,,
9,coupled,結合されました,,,
9,correct,正しい,,,
9,contaminated,汚染されました,,,
9,containing,含みます,,,
9,conservative,保守的,,,
9,conscious,意識して,,,
9,conform,従います,,,
9,concentrate,集中,,,
9,communicator,コミュニケーター,,,
9,collaborative,コラボレイティブ,,,
9,coexist,共存,,,
9,classroom,教室,,,
9,civilization,文明,,,
9,christian,キリスト教徒,,,
9,characterize,特徴づけます,,,
9,channels,チャンネル,,,
9,chance,機会,,,
9,causing,原因,,,
9,carter,カーター,,,
9,carefully,注意深く,,,
9,calculate,計算,,,
9,bto,BTO,,,
9,broken,壊れた,,,
9,breakthroughs,ブレークスルー,,,
9,blame,責め,,,
9,benefit,ベネフィット,,,
9,beliefs,信念,,,
9,barrier,バリア,,,
9,bangladesh,バングラデシュ,,,
9,background,バックグラウンド,,,
9,attribute,属性,,,
9,attitudes,態度,,,
9,attitude,姿勢,,,
9,attempting,しよう,,,
9,assign,割当,,,
9,aristocracy,貴族,,,
9,argument,引数,,,
9,apparent,見かけ上,,,
9,analyze,分析します,,,
9,am,午前,,,
9,alive,生きています,,,
9,agencies,代理店,,,
9,advantage,利点,,,
9,advanced,高度,,,
9,advance,前進,,,
9,adult,大人,,,
9,adopt,採用,,,
9,adjust,調節します,,,
9,address,住所,,,
9,add,追加,,,
9,accommodate,収容します,,,
9,accidents,事故,,,
9,abandon,放棄します,,,
8,you're,あなたがしています,,,
8,write,書く,,,
8,wreck,残骸,,,
8,worldview,世界観,,,
8,wonders,不思議,,,
8,wisdom,知恵,,,
8,wired,ワイヤード,,,
8,what,何,,,
8,wealth,富,,,
8,weak,弱い,,,
8,vocalization,発声,,,
8,visit,訪問,,,
8,village,村,,,
8,viking,バイキング,,,
8,videos,ビデオ,,,
8,victories,勝利,,,
8,via,経由,,,
8,vary,変わります,,,
8,urge,衝動,,,
8,urbanization,都市化,,,
8,unprotected,保護されていません,,,
8,unpredictable,予測不可能な,,,
8,unprecedented,未曾有,,,
8,university,大学,,,
8,unhappy,不幸,,,
8,underwent,施行,,,
8,underprivileged,恵まれません,,,
8,twin,ツイン,,,
8,truly,真に,,,
8,troubled,困っ,,,
8,translated,翻訳,,,
8,transition,遷移,,,
8,trample,トランプル,,,
8,tragedy,悲劇,,,
8,traditions,伝統,,,
8,town,町,,,
8,tito,ティト,,,
8,there's,あります,,,
8,thanks,感謝,,,
8,technically,技術的に,,,
8,team,チーム,,,
8,tape,テープ,,,
8,talk,トーク,,,
8,swings,スイング,,,
8,sustain,サスティーン,,,
8,suspends,一時停止,,,
8,susceptible,影響を受けやすいです,,,
8,suggesting,示唆,,,
8,successfully,うまく,,,
8,substitute,代替,,,
8,submitted,提出,,,
8,submerge,水没,,,
8,struggle,闘い,,,
8,strongly,強く,,,
8,strategies,戦略,,,
8,story,物語,,,
8,stone,結石,,,
8,stipulate,規定します,,,
8,station,駅,,,
8,start,開始,,,
8,square,平方,,,
8,spying,スパイ,,,
8,spreading,普及,,,
8,spinoza,スピノザ,,,
8,spin,スピン,,,
8,speech,スピーチ,,,
8,speculate,推測,,,
8,sparrow,雀,,,
8,spain,スペイン,,,
8,songbirds,鳴禽,,,
8,solution,解決,,,
8,solicit,送信請求,,,
8,socialism,社会主義,,,
8,slave,奴隷,,,
8,signaling,シグナリング,,,
8,signal,信号,,,
8,sighted,晴眼,,,
8,shed,小屋,,,
8,shaping,シェーピング,,,
8,shades,色合い,,,
8,settle,解決する,,,
8,servant,サーバント,,,
8,separate,分ける,,,
8,sent,送信,,,
8,sandel,サンデル,,,
8,sacred,神聖,,,
8,russia,ロシア,,,
8,rule,ルール,,,
8,rufous,rufous,,,
8,round,円形,,,
8,robot,ロボット,,,
8,rings,リング,,,
8,rid,取り除きます,,,
8,revise,改訂します,,,
8,reverse,逆行する,,,
8,resource,資源,,,
8,resort,リゾート,,,
8,resist,抵抗します,,,
8,reproductive,生殖,,,
8,relationship,関係,,,
8,relate,関連,,,
8,reject,拒絶します,,,
8,region,領域,,,
8,reflected,反映,,,
8,referred,言及,,,
8,reference,参照,,,
8,recovery,回復,,,
8,rebel,反乱,,,
8,readiness,心構え,,,
8,reader,読者,,,
8,rationalization,合理化,,,
8,purposes,目的,,,
8,prussia,プロイセン,,,
8,provider,プロバイダ,,,
8,prostitute,売春婦,,,
8,project,事業,,,
8,programmed,プログラム,,,
8,professionals,専門家,,,
8,profess,公言,,,
8,prevents,防止,,,
8,preserve,保存します,,,
8,presenting,提示,,,
8,preoccupation,先入観,,,
8,predominance,優位,,,
8,predicting,予測,,,
8,predator,プレデター,,,
8,precision,精度,,,
8,potential,潜在的な,,,
8,possessed,保有,,,
8,portability,ポータビリティ,,,
8,politics,政治,,,
8,pluralism,多元,,,
8,plants,植物,,,
8,plans,予定,,,
8,planning,プランニング,,,
8,piles,山,,,
8,pick,ピック,,,
8,piaget,ピアジェ,,,
8,pheromone,フェロモン,,,
8,perfection,完璧,,,
8,pen,ペン,,,
8,pathway,小道,,,
8,pasadena,パサデナ,,,
8,participate,参加します,,,
8,partially,部分的に,,,
8,parliament,議会,,,
8,parental,親の,,,
8,parallel,平行,,,
8,papers,論文,,,
8,outsource,アウトソーシング,,,
8,oriented,指向,,,
8,organize,整理,,,
8,opponent,相手,,,
8,operation,操作,,,
8,oil,油,,,
8,offspring,子孫,,,
8,obviously,明らかに,,,
8,obviate,未然に防ぐ,,,
8,observations,観測,,,
8,nothing,何も,,,
8,note,注意,,,
8,normal,正常,,,
8,none,無し,,,
8,nonbehavioral,nonbehavioral,,,
8,newspapers,新聞,,,
8,nevertheless,それにもかかわらず,,,
8,neutralize,中和します,,,
8,neuron,ニューロン,,,
8,neighborhood,ご近所,,,
8,nearby,近所の,,,
8,neanderthals,ネアンデルタール人,,,
8,naturally,当然,,,
8,nationality,国籍,,,
8,named,命名,,,
8,mystery,神秘,,,
8,move,動き,,,
8,mould,型,,,
8,motivated,やる気,,,
8,monthly,毎月,,,
8,moderate,適度,,,
8,misery,悲惨,,,
8,miserable,惨め,,,
8,miracle,奇跡,,,
8,met,MET,,,
8,merit,値する,,,
8,mercy,慈悲,,,
8,meditation,瞑想,,,
8,measures,対策,,,
8,measured,測定,,,
8,maximize,最大化,,,
8,master,主人,,,
8,marriage,結婚,,,
8,marked,マークされた,,,
8,mapped,マッピングされました,,,
8,mao,真央,,,
8,manufacturer,メーカー,,,
8,manifold,マニホールド,,,
8,manifest,マニフェスト,,,
8,malthusian,マルサス,,,
8,maltese,マルチーズ,,,
8,malfunction,故障,,,
8,locke,ロック,,,
8,locally,ローカル,,,
8,lifestyles,ライフスタイル,,,
8,liberation,解放,,,
8,liberally,自由,,,
8,legislation,立法,,,
8,kings,王,,,
8,kindness,親切,,,
8,joseph,ジョセフ,,,
8,jointly,共同,,,
8,jaw,あご,,,
8,isn't,ありません,,,
8,island,島,,,
8,involve,巻き込みます,,,
8,interpret,解釈,,,
8,interactive,対話,,,
8,integrated,統合されました,,,
8,institution,施設,,,
8,instinctively,本能的に,,,
8,inspire,INSPIRE,,,
8,insecticide,殺虫剤,,,
8,innate,先天的,,,
8,ingenuity,独創性,,,
8,inference,推論,,,
8,industry,業界,,,
8,indulgent,甘いです,,,
8,induce,誘発します,,,
8,indifferent,無関心,,,
8,indicated,指示されました,,,
8,independence,独立,,,
8,indefinite,不定,,,
8,inaugurate,就任させます,,,
8,imperfect,不完全,,,
8,imperative,命令,,,
8,immense,巨大,,,
8,illustrious,輝かしいです,,,
8,ignorance,無知,,,
8,humanity,人類,,,
8,hot,ホット,,,
8,hospital,病院,,,
8,holder,保有者,,,
8,hit,ヒット,,,
8,hectare,ヘクタール,,,
8,healthy,元気,,,
8,hatching,孵化,,,
8,harmony,調和,,,
8,hardware,ハードウェア,,,
8,harder,もっと強く,,,
8,halt,停止します,,,
8,half,ハーフ,,,
8,grind,グラインド,,,
8,granted,付与されました,,,
8,god,神,,,
8,glamorous,グラマラス,,,
8,generally,概して,,,
8,generalization,一般化,,,
8,gaulle,ドゴール,,,
8,fu,フー,,,
8,friendly,優しいです,,,
8,friend,友人,,,
8,frederick,フレデリック,,,
8,fossils,化石,,,
8,fortune,幸運,,,
8,formulas,式,,,
8,forgetting,忘却,,,
8,follows,次の,,,
8,fit,フィット,,,
8,finite,有限の,,,
8,finished,完成,,,
8,fight,戦い,,,
8,feudalism,封建制度,,,
8,fellow,仲間,,,
8,feed,フィード,,,
8,farm,ファーム,,,
8,fared,善戦,,,
8,falcon,ファルコン,,,
8,facilitates,容易に,,,
8,extinct,絶滅,,,
8,explorations,探検,,,
8,exploitation,搾取,,,
8,exploit,開発します,,,
8,expert,専門,,,
8,experimental,実験的,,,
8,experienced,経験豊かな,,,
8,expectation,期待,,,
8,excluded,除外,,,
8,examples,例,,,
8,examine,診る,,,
8,evolve,進化,,,
8,evidently,明らかに,,,
8,everyday,毎日,,,
8,everybody,皆,,,
8,eugenics,優生学,,,
8,escape,逃れる,,,
8,erroneous,間違いました,,,
8,equipment,装置,,,
8,equal,等しい,,,
8,environmentalist,環境保護論者,,,
8,enumerate,列挙,,,
8,entitled,題し,,,
8,engine,エンジン,,,
8,end,終わり,,,
8,encourages,奨励,,,
8,encouraged,発奮,,,
8,employed,雇用された,,,
8,emphasize,強調,,,
8,emit,EMIT,,,
8,embedded,埋め込み,,,
8,eliminating,排除します,,,
8,eliminate,省きます,,,
8,drug,薬,,,
8,drought,干ばつ,,,
8,drive,ドライブ,,,
8,doomsaying,doomsaying,,,
8,domestic,国内の,,,
8,doctrine,ドクトリン,,,
8,divergence,発散,,,
8,disunion,離別,,,
8,dispute,紛争,,,
8,displace,変位,,,
8,dispense,ディスペンス,,,
8,discharge,流出,,,
8,direction,方向,,,
8,dialect,方言,,,
8,devote,専念,,,
8,detract,そらします,,,
8,despotism,専制,,,
8,description,説明,,,
8,depicted,示されています,,,
8,dependent,依存,,,
8,depend,依存,,,
8,demonstrate,証明します,,,
8,delirium,譫妄,,,
8,degrees,度,,,
8,deflect,偏向,,,
8,definite,確か,,,
8,defines,定義,,,
8,declare,宣言,,,
8,death,死,,,
8,deal,対処,,,
8,cyclic,サイクリック,,,
8,cue,合図,,,
8,criterion,基準,,,
8,creation,創造,,,
8,courage,勇気,,,
8,correlate,相関,,,
8,continuously,連続,,,
8,contestant,競技者,,,
8,contends,主張,,,
8,contemporary,コンテンポラリー,,,
8,construct,構文,,,
8,constraint,制約,,,
8,constitutional,憲法の,,,
8,constitution,憲法,,,
8,consistently,一貫して,,,
8,conform,従います,,,
8,conflicting,矛盾,,,
8,confirm,確認,,,
8,conduct,行動,,,
8,concentrated,濃縮,,,
8,computers,コンピューター,,,
8,compel,強います,,,
8,commerce,商業,,,
8,commands,コマンド,,,
8,comic,漫画,,,
8,colony,コロニー,,,
8,colonies,コロニー,,,
8,coercion,威圧,,,
8,coalition,連立,,,
8,cluster,集まる,,,
8,closed,閉まっている,,,
8,clocks,クロック,,,
8,click,クリック,,,
8,clear,晴れ,,,
8,choose,選択,,,
8,choice,選択,,,
8,charismatic,カリスマ,,,
8,chakraborty,チャクラ,,,
8,cereal,穀物,,,
8,carrying,携帯,,,
8,calvin,カルバン,,,
8,california,カリフォルニア,,,
8,bureaucracy,官僚,,,
8,buildings,建物,,,
8,bug,バグ,,,
8,broadcast,放送,,,
8,brittle,脆いです,,,
8,brink,瀬戸際,,,
8,borne,ボルネ,,,
8,bond,つなぐ,,,
8,blocks,ブロック,,,
8,block,ブロック,,,
8,big,大きい,,,
8,belong,属する,,,
8,believe,信じます,,,
8,behaviorist,行動主義,,,
8,begins,始まります,,,
8,basis,基礎,,,
8,barbarians,野蛮人,,,
8,a,A,,,
8,austria,オーストリア,,,
8,attack,攻撃,,,
8,aristocracy,貴族,,,
8,appropriate,適切な,,,
8,appreciate,感謝する,,,
8,appliance,器具,,,
8,appeal,アピール,,,
8,any,どれか,,,
8,anticlericalism,反教権主義,,,
8,anthropocentrism,人間中心主義,,,
8,animation,アニメーション,,,
8,ancestral,先祖,,,
8,analogy,類推,,,
8,ambiguous,あいまいな,,,
8,altruism,他愛,,,
8,although,であるが,,,
8,along,沿って,,,
8,aid,援助,,,
8,ages,年齢,,,
8,advertise,宣伝します,,,
8,adult,大人,,,
8,acted,行動,,,
8,achievements,実績,,,
8,achieve,成し遂げる,,,
8,accordingly,それに応じて,,,
8,access,アクセス,,,
8,accepted,容認されました,,,
8,accelerate,早めます,,,
7,zero,ゼロ,,,
7,wonder,ワンダー,,,
7,winds,風,,,
7,wind,風,,,
7,web,ウェブ,,,
7,weakness,弱点,,,
7,we,我々,,,
7,watcher,ウォッチャー,,,
7,watch,見る,,,
7,walter,ウォルター,,,
7,volunteers,ボランティア,,,
7,voice,ボイス,,,
7,valve,バルブ,,,
7,valuing,重視,,,
7,utilize,利用します,,,
7,upgrade,アップグレード,,,
7,unnecessary,不要,,,
7,unforeseen,不測,,,
7,undertake,引き受けます,,,
7,undermine,覆します,,,
7,uncovered,カバーされていません,,,
7,unable,できません,,,
7,ultimately,最終的には,,,
7,turns,ターン,,,
7,trouble,トラブル,,,
7,trends,トレンド,,,
7,transportation,交通手段,,,
7,transparent,トランスペアレント,,,
7,tradition,伝統,,,
7,toward,方へ,,,
7,tough,タフ,,,
7,touch,接する,,,
7,tion,ン,,,
7,tie,ネクタイ,,,
7,thrown,スロー,,,
7,threaten,脅かす,,,
7,thorough,綿密な,,,
7,thich,ティク,,,
7,therapy,治療,,,
7,theories,理論,,,
7,tests,テスト,,,
7,terminology,用語,,,
7,technique,技術,,,
7,teachers,教師,,,
7,tax,税金,,,
7,talented,才能,,,
7,swept,掃引,,,
7,survey,調査,,,
7,sure,承知しました,,,
7,summer,夏,,,
7,successive,相次ぎます,,,
7,substantial,実質的,,,
7,subsidize,助成,,,
7,subsequently,次いで,,,
7,studying,勉強,,,
7,student,学生,,,
7,strongly,強く,,,
7,strengthening,強化,,,
7,strategy,戦略,,,
7,storage,ストレージ,,,
7,stop,停止,,,
7,status,状態,,,
7,statistics,統計,,,
7,start,開始,,,
7,stagnant,よどみました,,,
7,spread,展開する,,,
7,speed,速度,,,
7,specifically,特に,,,
7,specially,特別,,,
7,some,いくつか,,,
7,solidarity,連帯,,,
7,socioeconomic,経済社会の,,,
7,socio,社会,,,
7,socially,社会的に,,,
7,slips,スリップ,,,
7,sixties,六十年代,,,
7,simpler,単純,,,
7,sight,視力,,,
7,shirts,シャツ,,,
7,sex,性別,,,
7,severely,厳しく,,,
7,settlements,集落,,,
7,sensations,感覚,,,
7,selectively,選択,,,
7,security,セキュリティ,,,
7,secretly,こっそり,,,
7,scientist,科学者,,,
7,scene,シーン,,,
7,savage,野蛮,,,
7,sarah,サラ,,,
7,ruined,台無し,,,
7,role,役割,,,
7,robust,壮健,,,
7,rival,ライバル,,,
7,revitalization,活性化,,,
7,reversal,逆転,,,
7,repetition,繰り返し,,,
7,removed,削除,,,
7,reliability,確実,,,
7,relevant,関連しました,,,
7,relevance,関連性,,,
7,relaxation,くつろぎ,,,
7,referring,参照,,,
7,reduces,削減,,,
7,recaptured,奪還,,,
7,raw,生,,,
7,rare,レア,,,
7,random,ランダム,,,
7,quit,終了する,,,
7,quality,品質,,,
7,pump,ポンプ,,,
7,provision,規定,,,
7,proves,証明,,,
7,proposals,提案,,,
7,prophecy,預言,,,
7,prone,がち,,,
7,professors,教授,,,
7,productivity,生産性,,,
7,probability,確率,,,
7,prize,賞,,,
7,privacy,プライバシー,,,
7,printed,印刷,,,
7,prevent,防ぐ,,,
7,pressures,圧力,,,
7,popularity,人気,,,
7,politeness,礼儀正しさ,,,
7,policies,ポリシー,,,
7,poetry,詩,,,
7,players,プレーヤー,,,
7,planets,惑星,,,
7,plan,予定,,,
7,places,場所,,,
7,personify,擬人化します,,,
7,performers,パフォーマー,,,
7,perform,行います,,,
7,perception,知覚,,,
7,passionate,熱烈,,,
7,passage,通路,,,
7,parallel,平行,,,
7,paradoxically,逆説,,,
7,outstrip,追い越します,,,
7,organizing,組織化,,,
7,opposite,逆の,,,
7,opportunity,機会,,,
7,onto,へ,,,
7,official,公式,,,
7,offense,犯罪,,,
7,obvious,明らか,,,
7,obtain,入手します,,,
7,obstacles,障害物,,,
7,observed,観測されました,,,
7,objective,目的,,,
7,number,数,,,
7,nuclei,核,,,
7,nuclear,核の,,,
7,normally,通常は,,,
7,nonlinear,非線形,,,
7,night,夜,,,
7,nhat,ニャット,,,
7,ngo,NGO,,,
7,news,ニュース,,,
7,network,通信網,,,
7,mutual,相互,,,
7,musical,ミュージカル,,,
7,museum,博物館,,,
7,movies,映画,,,
7,moved,移動,,,
7,motor,モーター,,,
7,moreover,又,,,
7,moon,月,,,
7,month,月,,,
7,monsoon,モンスーン,,,
7,monitor,モニター,,,
7,moment,瞬間,,,
7,modifying,修正します,,,
7,mitochondrion,ミトコンドリア,,,
7,mindfulness,マインドフルネス,,,
7,mild,軽度,,,
7,michael,マイケル,,,
7,method,方法,,,
7,methane,メタン,,,
7,metaphoric,隠喩的な,,,
7,message,メッセージ,,,
7,member,メンバー,,,
7,mediocre,平凡,,,
7,mediate,仲介,,,
7,measuring,測定,,,
7,maybe,多分,,,
7,mathematically,数学的に,,,
7,material,材料,,,
7,match,一致,,,
7,mask,マスク,,,
7,marks,マーク,,,
7,market,市場,,,
7,ludwig,ルートヴィヒ,,,
7,location,ロケーション,,,
7,local,地元,,,
7,link,リンク,,,
7,lines,ライン,,,
7,lifestyle,ライフスタイル,,,
7,leg,脚,,,
7,lead,鉛,,,
7,laws,法制,,,
7,law,法律,,,
7,landscape,ランドスケープ,,,
7,laboratory,研究室,,,
7,know,知っています,,,
7,kallie,kallie,,,
7,juxtaposition,並置,,,
7,j,J,,,
7,iron,鉄,,,
7,inversion,反転,,,
7,inventions,発明,,,
7,intuitive,直感的,,,
7,into,に,,,
7,interviews,インタビュー,,,
7,interact,相互作用する,,,
7,intelligence,インテリジェンス,,,
7,instant,インスタント,,,
7,insight,洞察,,,
7,initiative,主導権,,,
7,influenced,影響を受け,,,
7,infer,推します,,,
7,inexpensive,安価な,,,
7,inevitable,必然,,,
7,inefficient,非効率的な,,,
7,indonesian,インドネシア,,,
7,india,インド,,,
7,incorporating,組み込みます,,,
7,incomplete,不完全な,,,
7,incompatible,非互換,,,
7,incandescent,白熱の,,,
7,inaccurately,不正確,,,
7,impressive,印象的,,,
7,importance,重要性,,,
7,imply,暗示,,,
7,implication,含意,,,
7,immune,免疫,,,
7,immediately,直ちに,,,
7,ideological,イデオロギー,,,
7,identifying,識別,,,
7,ice,氷,,,
7,hyperparenting,hyperparenting,,,
7,hurt,傷つい,,,
7,hurricane,ハリケーン,,,
7,hormone,ホルモン,,,
7,hiring,雇用,,,
7,himself,彼自身,,,
7,hide,隠す,,,
7,heritage,遺産,,,
7,helped,助けました,,,
7,heavily,ずっしり,,,
7,hear,聞く,,,
7,healthier,健康的,,,
7,handed,左利き,,,
7,gossip,ゴシップ,,,
7,goal,ゴール,,,
7,gets,取得,,,
7,funded,資金提供,,,
7,functionality,機能,,,
7,formal,フォーマル,,,
7,forget,忘れる,,,
7,foot,足,,,
7,flock,群れ,,,
7,financing,融資,,,
7,fast,速いです,,,
7,fancy,ファンシー,,,
7,facts,事実,,,
7,extrinsic,外因,,,
7,exposing,晒します,,,
7,explains,説明,,,
7,experimentation,実験,,,
7,expenditures,支出,,,
7,exists,存在します,,,
7,exhaustion,疲労,,,
7,evil,悪の,,,
7,ethnocentrism,エスノセントリズム,,,
7,ethnicity,エスニシティ,,,
7,etc,等,,,
7,escape,逃れる,,,
7,entrepreneur,企業家,,,
7,enters,入り,,,
7,enterprises,企業,,,
7,ensure,確保,,,
7,enjoy,楽しい,,,
7,enduring,永続的な,,,
7,ends,終了,,,
7,emphasizes,強調,,,
7,empathy,共感,,,
7,embarrassing,恥ずかしいです,,,
7,electricity,電気,,,
7,edged,研が,,,
7,east,東,,,
7,duty,関税,,,
7,duplicate,重複,,,
7,drop,落とす,,,
7,divided,分割します,,,
7,disease,疾患,,,
7,discussed,議論,,,
7,discount,ディスカウント,,,
7,discard,廃棄,,,
7,die,死にます,,,
7,dialog,ダイアログ,,,
7,devise,工夫,,,
7,developments,開発,,,
7,determined,決定,,,
7,details,細部,,,
7,destroying,破壊,,,
7,destination,先,,,
7,descriptions,説明,,,
7,derive,派生する,,,
7,deprived,奪わ,,,
7,demographic,デモグラフィック,,,
7,demands,要求,,,
7,delivering,配送,,,
7,deliver,届けます,,,
7,definition,定義,,,
7,defeat,敗北,,,
7,december,12月,,,
7,dangers,危険,,,
7,current,電流,,,
7,cumbersome,やっかいな,,,
7,cubicle,キュービクル,,,
7,critic,評論家,,,
7,creature,生物,,,
7,copy,コピー,,,
7,cooperative,協同組合,,,
7,convince,確信させます,,,
7,convenient,便利,,,
7,contain,含む,,,
7,consideration,考慮,,,
7,conservative,保守的,,,
7,connect,接続,,,
7,congressional,議会,,,
7,confined,限られました,,,
7,confidence,信頼,,,
7,concluded,締結,,,
7,conception,概念,,,
7,conceived,構想,,,
7,compatible,コンパチブル,,,
7,compassionate,情け深いです,,,
7,comparison,比較,,,
7,compactness,緊密,,,
7,communications,コミュニケーション,,,
7,commit,コミット,,,
7,commission,手数料,,,
7,colleague,同僚,,,
7,codes,コード,,,
7,coastal,海岸の,,,
7,club,クラブ,,,
7,clock,時計,,,
7,clicks,クリック,,,
7,clarity,明快,,,
7,civic,シビック,,,
7,choosing,選択します,,,
7,china,中国,,,
7,chief,チーフ,,,
7,charged,充電,,,
7,center,センター,,,
7,celebrity,有名人,,,
7,causes,原因,,,
7,categories,カテゴリ,,,
7,carry,運ぶ,,,
7,car,車,,,
7,capture,キャプチャー,,,
7,capacity,容量,,,
7,california,カリフォルニア,,,
7,calculations,計算,,,
7,bundle,バンドル,,,
7,bronze,ブロンズ,,,
7,broader,広いです,,,
7,broad,幅広いです,,,
7,brightest,明るいです,,,
7,breakthrough,突破口,,,
7,brains,脳,,,
7,border,境界,,,
7,blunder,失敗,,,
7,blaming,非難,,,
7,battle,戦い,,,
7,basin,たらい,,,
7,base,ベース,,,
7,baby,赤ちゃん,,,
7,attacks,攻撃,,,
7,assessing,評定,,,
7,asking,尋ねます,,,
7,asians,アジア人,,,
7,ascribe,せいにします,,,
7,area,範囲,,,
7,arable,耕作,,,
7,approaching,近づきます,,,
7,approaches,アプローチ,,,
7,appreciation,感謝,,,
7,anyone,誰でも,,,
7,alter,ALTER,,,
7,agree,一致します,,,
7,aggravating,悪化,,,
7,affection,愛情,,,
7,admiration,感嘆,,,
7,adapt,適応する,,,
7,actually,実際,,,
7,accuse,訴えます,,,
7,accumulate,累積,,,
7,accountant,会計士,,,
7,above,上記,,,
6,yielding,降伏,,,
6,yes,はい,,,
6,worsened,悪化,,,
6,worldview,世界観,,,
6,woman,女性,,,
6,wireless,無線,,,
6,wing,羽,,,
6,whom,誰,,,
6,welcomed,歓迎,,,
6,wear,着る,,,
6,weapon,武器,,,
6,waterborne,水性,,,
6,watching,見て,,,
6,washoe,ワシュー,,,
6,w,ワット,,,
6,volunteer,ボランティア,,,
6,voltaire,ヴォルテール,,,
6,vocation,天職,,,
6,visions,ビジョン,,,
6,viable,実行可能な,,,
6,versions,バージョン,,,
6,verb,動詞,,,
6,vastly,大幅に,,,
6,valuable,貴重,,,
6,utter,全くの,,,
6,usual,一般,,,
6,upon,に,,,
6,upgrade,アップグレード,,,
6,unpredictability,予測不可能性,,,
6,unperturbed,非摂動,,,
6,unperceived,人目に付きません,,,
6,unnaturally,不自然,,,
6,unless,ない限り、,,,
6,unimportant,重要でありません,,,
6,unfold,展開],,,
6,underside,下側,,,
6,underprivileged,恵まれません,,,
6,undergone,施さ,,,
6,under,下,,,
6,uncivil,無礼,,,
6,unbelievably,信じられないほど,,,
6,ukrainian,ウクライナ,,,
6,twelve,12,,,
6,tune,曲,,,
6,tumult,大騒ぎ,,,
6,tube,チューブ,,,
6,trust,信頼,,,
6,troubling,厄介,,,
6,troop,部隊,,,
6,tries,試行,,,
6,tree,木,,,
6,transparency,透明度,,,
6,transmitting,送信,,,
6,transitions,トランジション,,,
6,transformative,変革,,,
6,transformations,変換,,,
6,track,追跡,,,
6,towards,向かって,,,
6,tourist,ツーリスト,,,
6,toprovide,提供するよう,,,
6,topic,トピック,,,
6,tone,トーン,,,
6,together,一緒,,,
6,tightly,しっかり,,,
6,throw,スロー,,,
6,they,彼ら,,,
6,theological,神学,,,
6,themes,テーマ,,,
6,theater,劇場,,,
6,territorial,領土の,,,
6,terminology,用語,,,
6,tensions,緊張,,,
6,ten,十,,,
6,temptation,誘惑,,,
6,tempt,そそります,,,
6,taste,味,,,
6,talent,才能,,,
6,tackling,タックル,,,
6,syndicates,シンジケート,,,
6,switching,切り替え,,,
6,sustains,サステイン,,,
6,surveiller,surveiller,,,
6,surroundings,周囲,,,
6,supporters,サポーター,,,
6,supplies,用品,,,
6,superior,優れました,,,
6,super,素晴らしい,,,
6,succumbing,辟易,,,
6,subsistence,生存,,,
6,subsidy,補助金,,,
6,subjectivity,主観,,,
6,subconscious,潜在意識,,,
6,stroller,ベビーカー,,,
6,striving,努力,,,
6,strictly,厳密に,,,
6,street,通り,,,
6,stories,ストーリー,,,
6,stopped,停止,,,
6,stickleback,針魚,,,
6,steps,ステップ,,,
6,stems,茎,,,
6,steel,鋼,,,
6,starvation,飢え,,,
6,springs,スプリング,,,
6,spring,春,,,
6,sponsorship,主催,,,
6,spoken,話した,,,
6,spielberg,スピルバーグ,,,
6,specter,妖怪,,,
6,specification,仕様,,,
6,spain,スペイン,,,
6,sorrow,悲しみ,,,
6,sometime,いつか,,,
6,solve,解決する,,,
6,solely,単に,,,
6,skin,肌,,,
6,skilled,習熟,,,
6,skeptical,疑い深いです,,,
6,simultaneously,同時に,,,
6,signs,サイン,,,
6,signalling,シグナリング,,,
6,sight,視力,,,
6,shortly,まもなく,,,
6,shoes,靴,,,
6,shoe,靴,,,
6,shock,ショック,,,
6,shell,シェル,,,
6,sheer,全くの,,,
6,sharp,シャープ,,,
6,shanghai,上海,,,
6,shallow,浅い,,,
6,shade,シェード,,,
6,serve,サーブ,,,
6,serpent,蛇,,,
